chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0.0,0.0,243345,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,439,False,On loan to Los Angeles Football Club for the rest of the season,2024-08-01T07:01:57.624673Z,50,243345.jpg,0.0,O'Brien,0.0,False,,u,16,17,0,0,0,73,18,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,568,249,571,255,552,242,575,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,237,154,573,254,573,254,633,287,0.0,0.0
,,466404,-1,1,-1,1,0,2,0.0,0.5,0,Andrew,0.0,440,False,,,44,466404.jpg,0.0,Omobamidele,0.1,False,,a,16,17,0,89,53,1672,708,0.0,0.0,Omobamidele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,421,166,410,165,355,141,429,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,548,149,427,162,427,162,482,175,0.0,0.0
0.0,0.0,209035,0,0,0,0,0,2,0.0,0.0,0,Jonathan,0.0,441,False,On a season long loan to Rio Ave,2024-07-18T09:44:17.568948Z,40,209035.jpg,0.0,Panzo,0.0,False,,u,16,17,0,0,0,66,22,0.0,0.0,Panzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,355,119,343,118,284,90,363,119,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,172,359,114,359,114,631,208,0.0,0.0
,,210462,0,0,0,0,0,3,2.0,2.5,2,Ibrahim,2.0,442,False,,,45,210462.jpg,2.0,Sangaré,2.6,False,,a,16,17,4,92788,56360,51383,34280,0.4,0.9,Sangaré,155,0,0,1,1,0,0,0,1,0,0,0,22,24.4,4.6,15.0,4.4,2,0.02,0.05,0.07,1.36,157,66,199,120,113,68,173,87,,,,,,,0.01,0.0,0.03,0.04,0.79,0.58,397,227,135,65,137,66,116,39,1.16,0.58
,,85633,0,0,0,0,0,1,4.5,5.0,6,Matz,4.5,443,False,,,45,85633.jpg,4.5,Sels,1.6,False,,a,16,17,9,66291,51541,28391,20545,1.0,2.0,Sels,180,0,0,1,1,0,0,0,0,0,4,0,34,28.8,0.0,0.0,2.9,2,0.00,0.00,0.00,1.36,129,17,425,44,374,42,227,17,,,,,,,0.0,2.0,0.0,0.0,0.68,0.5,356,17,54,6,58,6,156,23,1.0,0.5
,,114241,0,0,0,0,0,2,0.5,1.0,0,Harry,0.5,444,False,,,45,114241.jpg,1.0,Toffolo,0.1,False,,a,16,17,1,166,55,1720,886,0.1,0.2,Toffolo,36,0,0,0,1,0,0,0,0,0,0,0,0,9.6,3.0,6.0,1.9,0,0.02,0.01,0.03,0.67,237,92,224,67,167,41,262,87,3.0,,,,,,0.05,0.0,0.02,0.07,1.68,2.5,371,65,279,91,231,76,472,171,0.0,0.0
,,224068,0,0,0,0,0,1,0.0,0.5,0,Matt,0.0,445,False,,,40,224068.jpg,0.0,Turner,18.1,False,,a,16,17,0,87057,55264,148511,91099,0.0,0.0,Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,361,38,349,19,291,17,369,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,594,55,365,37,365,37,17,2,0.0,0.0
,,201440,0,0,0,0,0,4,0.0,0.5,0,Hwang,0.0,446,False,,,45,201440.jpg,0.0,Ui-jo,2.0,False,,a,16,17,0,71807,48980,41207,25126,0.0,0.0,Ui-jo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,445,37,442,37,395,35,453,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,391,64,452,39,452,39,140,23,0.0,0.0
,,60689,0,0,1,-1,0,4,5.0,5.5,1,Chris,5.0,447,False,,,61,60689.jpg,5.0,Wood,7.9,False,,a,16,17,10,356240,80839,143842,107633,0.8,1.6,Wood,145,1,0,2,0,0,0,0,1,0,0,3,35,38.4,22.6,61.0,12.2,2,0.95,0.11,1.06,0.77,80,11,90,8,17,5,44,8,,,,,,,0.59,0.0,0.07,0.66,0.48,0.0,73,20,49,8,53,8,57,9,1.24,1.24
0.0,,208912,0,0,0,0,0,2,0.0,0.5,0,Joe,0.0,448,False,Transferred to Burnley,2024-08-26T10:09:19.430328Z,45,208912.jpg,0.0,Worrall,0.1,False,,u,16,17,0,71,23,2148,1186,0.0,0.0,Worrall,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,449,182,446,181,399,162,457,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,395,80,456,179,456,179,509,179,0.0,0.0
75.0,,204968,0,0,0,0,0,3,3.0,4.5,1,Ryan,4.0,449,False,Illness - 75% chance of playing,2024-08-30T04:00:05.695621Z,50,204968.jpg,4.0,Yates,0.3,False,,d,16,17,8,23641,2624,12073,7791,0.8,1.6,Yates,99,0,1,0,1,0,0,0,0,0,0,2,37,17.4,27.6,37.0,8.2,0,0.26,0.03,0.29,0.94,192,79,76,61,47,28,78,54,,,,,,,0.24,0.0,0.03,0.27,0.85,0.91,216,138,74,34,77,35,313,103,0.0,0.0
,,227444,0,0,0,0,0,2,3.0,3.5,6,Nikola,3.0,573,False,,,45,227444.jpg,6.0,Milenković,0.2,False,,a,16,17,6,3943,3709,3947,1430,0.7,1.3,Milenković,90,0,0,1,0,0,0,0,0,0,0,0,16,11.2,10.8,19.0,4.1,1,0.98,0.01,0.99,0.14,223,87,171,46,98,17,188,62,,,,,,,0.98,0.0,0.01,0.99,0.14,0.0,411,93,101,37,27,6,339,123,1.0,1.0
,,510500,0,0,0,0,0,3,0.5,1.0,1,João Pedro,0.5,596,False,,,60,510500.jpg,1.0,Ferreira Silva,0.1,False,,a,16,17,1,2149,1086,5549,1929,0.1,0.2,Jota Silva,1,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,297,147,625,283,621,280,327,168,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,87,56,328,170,309,164,439,159,0.0,0.0
,,502222,0,0,0,0,0,3,2.0,2.5,0,Ramón,0.0,620,False,,,55,502222.jpg,0.0,Sosa,0.0,False,,a,16,17,0,269,156,148,129,0.0,0.0,Sosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,618,278,618,279,610,274,618,279,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,139,83,615,279,615,279,595,261,0.0,0.0
,,433979,0,0,0,0,0,4,0.5,0.5,1,Cameron,1.0,27,False,,,50,433979.jpg,1.0,Archer,1.4,False,,a,17,20,2,41406,27862,36793,22086,0.2,0.4,Archer,37,0,0,0,0,0,0,0,0,0,0,0,7,1.2,0.6,22.0,2.4,0,0.19,0.02,0.21,0.31,313,31,292,32,88,21,245,25,,,,,,,0.46,0.0,0.05,0.51,0.75,0.0,244,49,245,24,278,26,168,28,0.0,0.0
,,503714,0,0,0,0,0,3,-0.5,-0.5,0,Lesley,0.0,188,False,,,45,503714.jpg,0.0,Ugochukwu,0.4,False,,a,17,20,0,10436,5564,8719,4935,0.0,0.0,Ugochukwu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,502,202,502,210,467,186,510,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,264,509,210,509,210,290,93,0.0,0.0
0.0,,502697,-1,1,-1,1,0,3,0.0,0.0,0,Carlos,0.5,450,False,Permanent transfer to Flamengo,2024-08-30T09:48:28.633540Z,49,502697.jpg,1.0,Alcaraz Durán,0.1,False,,u,17,20,1,1072,485,3517,2108,0.1,0.2,Alcaraz,9,0,0,0,0,0,0,0,0,0,0,0,4,8.4,15.9,19.0,4.3,0,0.07,0.03,0.10,0.00,247,116,122,86,99,59,179,90,,,,,2.0,,0.7,0.0,0.3,1.0,0.0,0.0,332,218,303,153,264,134,458,166,0.0,0.0
,,499724,0,0,0,0,0,3,0.0,0.0,0,Samuel,0.5,451,False,,,45,499724.jpg,1.0,Amo-Ameyaw,0.1,False,,a,17,20,1,3965,1511,3100,1820,0.1,0.2,Amo-Ameyaw,9,0,0,0,0,0,0,0,0,0,0,0,4,4.0,15.0,6.0,2.5,0,0.02,0.13,0.15,0.00,272,131,136,92,171,97,240,116,,,,,,,0.2,0.0,1.3,1.5,0.0,0.0,485,263,287,140,240,117,416,150,0.0,0.0
,,193204,0,0,0,0,0,3,1.5,1.5,2,Joe,2.0,452,False,,,50,193204.jpg,2.0,Aribo,0.1,False,,a,17,20,4,1699,595,1610,871,0.4,0.8,Aribo,144,0,0,0,2,0,0,0,0,0,0,0,28,23.8,34.1,15.0,7.3,2,0.05,0.47,0.52,2.51,162,68,58,49,114,69,91,63,,,,,,,0.03,0.0,0.29,0.32,1.57,1.25,206,131,143,70,148,73,491,189,1.25,0.0
,,155511,0,0,0,0,0,4,1.0,1.0,1,Adam,1.5,453,False,,,55,155511.jpg,1.5,Armstrong,1.6,False,,a,17,20,3,51690,14011,50719,33324,0.3,0.5,Armstrong,160,0,0,0,2,0,0,0,1,0,0,0,6,10.0,15.8,46.0,7.2,2,0.73,0.09,0.82,2.39,229,18,123,12,31,13,94,16,,,,,1.0,,0.41,0.0,0.05,0.46,1.34,1.12,112,33,202,21,208,22,154,24,1.12,0.0
0.0,0.0,456350,0,0,0,0,0,1,0.0,0.0,0,Gavin,0.0,454,False,Achilles injury - Expected back 15 Feb,2024-08-23T09:30:06.171400Z,45,456350.jpg,0.0,Bazunu,0.2,False,,i,17,20,0,626,116,10177,5124,0.0,0.0,Bazunu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,475,64,473,55,434,54,483,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,448,29,482,64,482,64,338,54,0.0,0.0
,,171771,0,0,0,0,0,2,1.0,1.0,1,Jan,1.5,455,False,,,40,171771.jpg,1.5,Bednarek,2.6,False,,a,17,20,3,146933,61172,34763,21604,0.4,0.8,Bednarek,170,0,0,0,2,0,0,0,1,0,0,0,22,37.6,24.9,4.0,6.6,2,0.00,0.04,0.04,2.70,87,25,82,12,188,49,103,17,,,,,,,0.0,0.0,0.02,0.02,1.43,1.06,576,165,164,47,170,48,123,44,1.06,0.0
,,477386,0,0,0,0,0,2,-0.5,-0.5,0,Armel,0.0,456,False,,,40,477386.jpg,0.0,Bella-Kotchap,0.3,False,,a,17,20,0,2863,1537,5480,2788,0.0,0.0,Bella-Kotchap,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,381,133,369,132,311,105,389,133,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,616,190,385,128,385,128,300,112,0.0,0.0
,,184386,0,0,0,0,0,2,-0.5,-0.5,0,James,0.0,457,False,,,40,184386.jpg,0.0,Bree,0.2,False,,a,17,20,0,1528,890,2867,1453,0.0,0.0,Bree,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,348,114,336,113,277,85,356,114,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,167,353,110,353,110,384,144,0.0,0.0
0.0,,463210,0,0,0,0,0,3,0.0,-0.5,0,Shea,0.0,458,False,Has joined Sheffield Wednesday on a season-long loan,2024-08-29T11:10:39.600629Z,45,463210.jpg,0.0,Charles,0.1,False,,u,17,20,0,1091,546,2172,1213,0.0,0.0,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,479,184,478,192,440,168,487,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,243,486,192,486,192,468,174,0.0,0.0
,,490503,-1,1,-1,1,0,3,0.0,0.0,1,Samuel,0.5,459,False,,,49,490503.jpg,0.5,Edozie,0.0,False,,a,17,20,1,241,91,778,356,0.1,0.2,Edozie,64,0,0,0,0,0,0,0,1,0,0,0,6,9.8,19.0,22.0,5.1,0,0.00,0.15,0.15,0.31,232,104,101,70,87,54,144,81,,,,,,,0.0,0.0,0.21,0.21,0.44,0.0,330,217,302,152,329,172,569,247,0.0,0.0
,,500926,0,0,0,0,0,2,-0.5,-0.5,0,Ronnie,0.0,460,False,,,40,500926.jpg,0.0,Edwards,0.2,False,,a,17,20,0,1584,899,3019,1553,0.0,0.0,Edwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,385,135,373,134,316,108,393,135,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,621,193,390,131,390,131,371,138,0.0,0.0
,,245719,0,0,0,0,0,2,1.0,1.0,2,Taylor,1.5,461,False,,,40,245719.jpg,1.5,Harwood-Bellis,11.3,False,,a,17,20,3,209827,122837,93643,66553,0.4,0.8,Harwood-Bellis,165,0,0,0,2,0,0,0,1,0,0,0,11,34.6,16.1,6.0,5.7,2,0.00,0.03,0.03,2.51,100,33,119,25,164,38,123,30,,,,,,,0.0,0.0,0.02,0.02,1.37,1.09,598,181,166,49,172,50,39,13,1.09,0.0
50.0,25.0,504783,0,0,0,0,0,3,-0.2,-0.1,0,Kamaldeen,0.0,462,False,Ankle injury - 50% chance of playing,2024-08-05T15:00:04.500770Z,50,504783.jpg,0.0,Sulemana,0.0,False,,d,17,20,0,73,62,280,89,0.0,0.0,Kamaldeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,582,257,586,263,572,254,589,263,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,274,177,585,262,585,262,621,279,0.0,0.0
100.0,25.0,39155,0,0,0,0,0,3,-0.5,-0.1,0,Adam,0.0,463,False,,2024-08-15T14:30:06.184270Z,50,39155.jpg,0.0,Lallana,0.0,False,,a,17,20,0,80,58,1581,471,0.0,0.0,Lallana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,555,240,552,245,529,229,562,246,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,184,117,560,245,560,245,579,253,0.0,0.0
100.0,25.0,515571,0,0,0,0,0,2,-0.5,-0.1,0,Juan,0.0,464,False,,2024-08-16T11:00:06.405628Z,40,515571.jpg,0.0,Larios López,0.1,False,,a,17,20,0,278,209,2475,688,0.0,0.0,Larios,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,390,139,378,138,321,112,398,139,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,627,198,395,135,395,135,497,176,0.0,0.0
0.0,0.0,200428,0,0,0,0,0,1,0.0,0.0,0,Mateusz,0.0,465,False,Transferred to Göztepe,2024-08-23T12:38:57.742902Z,40,200428.jpg,0.0,Lis,0.2,False,,u,17,20,0,888,0,4511,2774,0.0,0.0,Lis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,353,34,341,15,282,13,361,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,584,51,357,33,357,33,336,53,0.0,0.0
,,167888,0,0,0,0,0,1,-0.5,-0.5,0,Joe,0.0,466,False,,,40,167888.jpg,0.0,Lumley,0.3,False,,a,17,20,0,3729,2593,2330,1458,0.0,0.0,Lumley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,344,31,332,12,273,10,352,31,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,48,349,30,349,30,307,44,0.0,0.0
,,204863,0,0,0,0,0,2,-0.5,-0.5,0,Ryan,0.0,467,False,,,45,204863.jpg,0.0,Manning,0.1,False,,a,17,20,0,242,130,1801,810,0.0,0.0,Manning,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,448,181,445,180,398,161,456,181,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,394,79,455,178,455,178,473,172,0.0,0.0
0.0,,476888,0,0,0,0,0,4,0.0,-0.5,0,Sékou,0.0,468,False,Transferred to Strasbourg,2024-08-26T10:17:11.280625Z,50,476888.jpg,0.0,Mara,0.1,False,,u,17,20,0,782,315,3720,2007,0.0,0.0,Mara,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,576,52,580,53,565,50,583,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,260,52,581,54,581,54,476,64,0.0,0.0
,,58376,0,0,0,0,0,1,2.5,2.5,4,Alex,3.0,469,False,,,45,58376.jpg,3.0,McCarthy,0.2,False,,a,17,20,6,7824,5064,3964,2407,0.7,1.3,McCarthy,180,0,0,0,2,0,0,0,0,0,7,0,21,52.0,0.0,0.0,5.2,2,0.00,0.00,0.00,2.70,41,7,420,40,368,38,139,7,,,,,,,0.0,3.5,0.0,0.0,1.35,1.0,348,13,99,12,102,12,331,51,1.0,0.0
,,147611,0,0,0,0,0,4,-0.5,-0.5,0,Paul,0.0,470,False,,,50,147611.jpg,0.0,Onuachu,0.1,False,,a,17,20,0,1542,868,3526,1650,0.0,0.0,Onuachu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,557,48,557,48,534,46,564,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,195,46,562,50,562,50,447,61,0.0,0.0
,,214466,0,0,0,0,0,3,1.5,1.5,2,Will,2.0,471,False,,,50,214466.jpg,2.0,Smallbone,0.1,False,,a,17,20,4,846,267,1261,714,0.4,0.8,Smallbone,173,0,0,0,2,0,0,0,0,0,0,0,22,4.8,15.5,28.0,4.8,2,0.31,0.26,0.57,2.70,266,127,127,88,72,46,155,83,2.0,,1.0,,,,0.16,0.0,0.14,0.3,1.4,1.04,223,143,147,74,152,77,502,197,1.04,0.0
,,88900,0,0,0,0,0,2,1.0,1.0,2,Jack,1.5,472,False,,,40,88900.jpg,1.5,Stephens,0.6,False,,a,17,20,3,34739,27920,9262,7008,0.4,0.8,Stephens,180,0,0,0,2,0,0,0,1,0,0,0,13,28.6,21.3,4.0,5.4,2,0.00,0.07,0.07,2.70,132,51,96,16,187,48,135,35,,,,,,,0.0,0.0,0.04,0.04,1.35,1.0,561,155,163,46,169,47,226,81,1.0,0.0
50.0,25.0,230348,0,0,0,0,0,4,-0.2,-0.1,0,Ross,0.0,473,False,Lack of match fitness - 50% chance of playing,2024-08-15T14:30:06.197749Z,45,230348.jpg,0.0,Stewart,0.6,False,,d,17,20,0,4426,3199,15378,6356,0.0,0.0,Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,454,38,452,38,409,36,462,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,414,65,461,40,461,40,246,42,0.0,0.0
,,219279,0,0,0,0,0,2,1.0,1.0,2,Sugawara,1.5,474,False,,,45,219279.jpg,1.5,Yukinari,0.2,False,,a,17,20,3,1284,433,2411,1242,0.3,0.7,Sugawara,116,0,0,0,2,0,0,0,0,0,0,0,19,23.8,21.2,3.0,4.8,2,0.02,0.29,0.31,2.39,161,62,97,17,214,63,154,46,,,,,,,0.02,0.0,0.22,0.24,1.85,1.55,402,85,174,55,180,56,397,147,1.55,0.0
,,103914,0,0,0,0,0,2,0.0,0.0,1,Charlie,0.5,475,False,,,40,103914.jpg,1.0,Taylor,5.0,False,,a,17,20,1,25621,16460,68556,35308,0.1,0.2,Taylor,14,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.6,2.0,0.4,0,0.00,0.01,0.01,0.19,316,105,256,79,219,65,308,102,,,,,,,0.0,0.0,0.06,0.06,1.22,0.0,565,158,268,80,222,67,79,28,0.0,0.0
,,158534,0,0,0,0,0,2,1.5,1.5,2,Kyle,2.0,476,False,,,45,158534.jpg,2.0,Walker-Peters,0.5,False,,a,17,20,4,6441,2925,6550,3708,0.4,0.9,Walker-Peters,170,0,0,0,2,0,0,0,0,0,0,0,21,23.0,15.1,28.0,6.6,2,0.16,0.10,0.26,2.70,168,66,134,30,71,9,104,18,,,,,,,0.08,0.0,0.05,0.13,1.43,1.06,379,68,133,42,135,42,257,95,1.06,0.0
,,244845,0,0,0,0,0,2,-0.5,-0.5,0,Nathan,0.0,477,False,,,40,244845.jpg,0.0,Wood-Gordon,1.4,False,,a,17,20,0,24729,14799,19051,10507,0.0,0.0,Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,364,125,352,124,294,97,372,125,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,597,180,368,120,368,120,171,64,0.0,0.0
,,220585,0,0,0,0,0,3,1.0,1.0,1,Flynn,1.5,518,False,,,50,220585.jpg,1.5,Downes,0.1,False,,a,17,20,3,522,162,1186,699,0.3,0.6,Downes,180,0,0,0,2,0,0,0,1,0,0,0,25,37.0,58.2,9.0,10.5,2,0.11,0.16,0.27,2.70,91,38,26,23,142,85,64,44,,,,,,,0.06,0.0,0.08,0.14,1.35,1.0,227,146,188,89,194,92,495,193,1.0,0.0
,,204814,0,0,0,0,0,3,1.0,1.0,2,Ben,1.5,584,False,,,55,204814.jpg,1.5,Brereton Díaz,0.6,False,,a,17,20,3,11435,2475,20359,12383,0.3,0.5,Brereton Díaz,160,0,0,0,2,0,0,0,1,0,0,0,10,9.6,44.4,20.0,7.4,2,0.30,0.08,0.38,2.70,240,109,43,37,97,58,90,62,,,,,,,0.17,0.0,0.04,0.21,1.52,1.12,118,72,204,103,210,106,227,78,1.12,0.0
,,496661,0,0,0,0,0,3,0.5,0.5,1,Tyler,1.0,608,False,,,45,496661.jpg,1.0,Dibling,0.1,False,,a,17,20,2,5149,3728,2088,1501,0.2,0.4,Dibling,26,0,0,0,0,0,0,0,0,0,0,0,12,6.8,12.9,2.0,2.2,0,0.00,0.02,0.02,0.00,256,121,154,102,226,125,252,123,,,,,,,0.0,0.0,0.07,0.07,0.0,0.0,480,258,224,113,239,116,457,165,0.0,0.0
,,551226,0,0,0,0,0,3,1.1,1.1,1,Mateus Gonçalo,1.0,623,False,,,50,551226.jpg,1.0,Espanha Fernandes,0.0,False,,a,17,20,1,325,232,63,60,0.2,0.2,M.Fernandes,14,0,0,0,0,0,0,0,0,0,0,0,4,1.4,3.8,4.0,0.9,0,0.00,0.01,0.01,0.19,311,157,210,127,207,116,293,145,,,,,,,0.0,0.0,0.06,0.06,1.22,0.0,285,186,250,128,287,148,612,272,0.0,0.0
50.0,0.0,154566,0,0,0,0,0,4,0.2,0.0,0,Dominic,1.0,82,False,Ankle injury - 50% chance of playing,2024-08-23T14:00:06.228956Z,75,154566.jpg,2.0,Solanke-Mitchell,12.3,False,,d,18,6,2,156720,13053,1631899,632366,0.1,0.3,Solanke,90,0,0,0,1,0,0,0,0,0,0,0,17,19.0,15.3,61.0,9.5,1,0.34,0.15,0.49,1.02,184,14,130,13,19,7,73,13,,,,,,,0.34,0.0,0.15,0.49,1.02,1.0,15,6,266,31,167,19,34,6,1.0,0.0
0.0,,548308,0,0,0,0,0,2,0.0,0.0,0,Ashley,0.0,478,False,Loaned to Stoke City,2024-08-26T10:10:07.966773Z,40,548308.jpg,0.0,Phillips,0.5,False,,u,18,6,0,8361,3841,16272,11400,0.0,0.0,A.Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,395,144,383,143,326,117,403,144,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,632,203,400,140,400,140,265,99,0.0,0.0
,,214572,0,0,0,0,0,1,-0.5,0.0,0,Brandon,0.0,479,False,,,40,214572.jpg,0.0,Austin,0.5,False,,a,18,6,0,7929,5034,4732,2849,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,356,36,344,17,285,15,364,36,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,587,53,360,35,360,35,255,36,0.0,0.0
50.0,0.0,202993,0,0,0,0,0,3,0.0,0.0,0,Rodrigo,0.5,480,False,Head injury - 50% chance of playing,2024-08-19T23:00:06.174776Z,50,202993.jpg,1.0,Bentancur,0.1,False,,d,18,6,1,2323,147,13060,5127,0.1,0.2,Bentancur,77,0,0,0,1,0,0,0,1,0,0,0,15,9.8,4.8,29.0,4.4,1,0.27,0.04,0.31,0.90,233,105,198,119,68,43,175,88,,,,,,,0.32,0.0,0.05,0.37,1.05,1.17,211,135,307,156,271,139,405,145,1.17,0.0
,,570526,0,0,0,0,0,3,0.5,1.0,1,Lucas,1.0,481,False,,,45,570526.jpg,1.0,Bergvall,0.9,False,,a,18,6,2,24326,14282,18418,12697,0.2,0.4,Bergvall,23,0,0,0,0,0,0,0,0,0,0,0,10,12.8,24.4,5.0,4.2,0,0.06,0.16,0.22,0.12,218,97,84,65,180,104,183,91,4.0,,,,,,0.23,0.0,0.63,0.86,0.47,0.0,514,284,230,116,246,120,196,67,0.0,0.0
100.0,100.0,227127,0,0,0,0,0,3,4.0,4.5,9,Yves,4.5,482,False,,2024-08-15T16:30:05.742335Z,50,227127.jpg,9.0,Bissouma,0.5,False,,a,18,6,9,32803,32287,10089,6301,0.9,1.8,Bissouma,71,1,0,1,0,0,0,0,0,0,0,1,40,43.8,6.5,7.0,5.7,1,0.10,0.04,0.14,1.00,55,27,184,113,158,94,124,74,,,4.0,,,,0.13,0.0,0.05,0.18,1.27,0.0,231,149,58,28,6,4,264,86,1.27,1.27
0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,Bryan,0.0,483,False,On loan to Girona for the season,2024-07-31T11:08:25.895794Z,50,436234.jpg,0.0,Gil Salvatierra,0.0,False,,u,18,6,0,0,0,98,33,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,570,250,573,256,554,243,577,256,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,245,158,575,255,575,255,630,286,0.0,0.0
