season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,id,first_name,second_name,unique_id
2020/21,220394,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,544,Tommy,Doyle,220394_2020/21
2021/22,220394,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,544,Tommy,Doyle,220394_2021/22
2023/24,220394,45,44,38,1209,0,0,3,24,0,0,0,2,0,0,0,197,198.4,173.7,55.0,42.7,11,0.42,0.87,1.29,22.22,544,Tommy,Doyle,220394_2023/24
2015/16,80801,50,46,74,3071,0,2,6,65,0,0,0,10,0,0,3,603,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,222,Idrissa,Gueye,80801_2015/16
2016/17,80801,50,50,80,2681,1,2,9,31,0,0,0,11,0,0,9,540,555.8,434.1,237.0,122.9,0,0.0,0.0,0.0,0.0,222,Idrissa,Gueye,80801_2016/17
2017/18,80801,50,48,87,2749,2,2,9,45,0,0,0,6,1,0,7,552,577.0,303.6,166.0,104.6,0,0.0,0.0,0.0,0.0,222,Idrissa,Gueye,80801_2017/18
2018/19,80801,50,47,78,2821,0,2,13,31,0,0,0,6,0,0,0,472,629.2,311.3,168.0,111.1,0,0.0,0.0,0.0,0.0,222,Idrissa,Gueye,80801_2018/19
2019/20,80801,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,222,Idrissa,Gueye,80801_2019/20
2022/23,80801,50,47,66,2577,0,1,8,45,0,0,0,7,0,0,1,357,426.8,195.3,85.0,70.6,32,0.71,0.83,1.54,49.99,222,Idrissa,Gueye,80801_2022/23
2023/24,80801,50,48,73,1885,4,0,7,25,0,0,0,8,0,0,10,337,406.8,237.1,154.0,79.7,24,1.25,0.82,2.07,29.41,222,Idrissa,Gueye,80801_2023/24
2020/21,450070,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,587,Crysencio,Summerville,450070_2020/21
2021/22,450070,45,45,6,126,0,0,0,1,0,0,0,0,0,0,0,20,18.6,32.0,36.0,8.6,0,0.0,0.0,0.0,0.0,587,Crysencio,Summerville,450070_2021/22
2022/23,450070,45,42,74,1411,4,4,1,38,0,0,0,4,0,0,4,235,311.8,222.6,357.0,88.6,12,2.83,1.11,3.94,28.93,587,Crysencio,Summerville,450070_2022/23
2020/21,232653,45,45,28,611,0,0,2,10,0,0,0,0,0,0,0,75,72.8,91.7,126.0,28.9,0,0.0,0.0,0.0,0.0,53,Jacob,Ramsey,232653_2020/21
2021/22,232653,45,47,109,2465,6,1,12,35,0,0,0,6,0,0,9,402,538.2,334.0,432.0,130.7,0,0.0,0.0,0.0,0.0,53,Jacob,Ramsey,232653_2021/22
2022/23,232653,55,51,135,2634,6,8,11,33,1,0,0,5,0,0,13,470,653.4,537.8,456.0,164.7,31,5.07,2.89,7.96,40.5,53,Jacob,Ramsey,232653_2022/23
2023/24,232653,60,59,29,848,1,1,0,12,0,0,0,2,0,0,0,101,124.0,159.3,182.0,46.7,8,2.09,1.38,3.47,12.85,53,Jacob,Ramsey,232653_2023/24
2018/19,232928,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,223,James,Garner,232928_2018/19
2019/20,232928,45,43,1,8,0,0,0,1,0,0,0,0,0,0,0,3,2.2,2.8,0.0,0.5,0,0.0,0.0,0.0,0.0,223,James,Garner,232928_2019/20
2020/21,232928,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,223,James,Garner,232928_2020/21
2022/23,232928,45,45,25,796,0,1,2,13,0,0,0,3,0,0,0,109,109.2,116.2,64.0,29.2,7,0.7,0.5,1.2,15.66,223,James,Garner,232928_2022/23
2023/24,232928,50,49,87,3001,1,2,11,47,0,0,0,7,0,0,3,421,526.6,663.1,244.0,143.5,34,2.62,3.75,6.37,48.61,223,James,Garner,232928_2023/24
2022/23,240299,45,43,5,172,0,0,0,5,0,0,0,1,0,0,0,17,14.4,17.4,30.0,6.1,1,0.28,0.05,0.33,4.04,551,Joe,Hodge,240299_2022/23
2023/24,240299,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,551,Joe,Hodge,240299_2023/24
2021/22,183656,55,53,7,250,0,0,0,6,0,0,0,0,1,0,0,27,30.2,41.2,30.0,10.0,0,0.0,0.0,0.0,0.0,90,Josh,Dasilva,183656_2021/22
2022/23,183656,45,41,81,1371,4,2,5,17,0,0,0,1,0,0,3,274,305.8,208.5,182.0,69.6,14,1.58,1.62,3.2,17.89,90,Josh,Dasilva,183656_2022/23
2023/24,183656,50,47,3,22,0,0,0,0,0,0,0,0,0,0,0,6,6.8,15.4,14.0,3.6,0,0.0,0.23,0.23,0.1,90,Josh,Dasilva,183656_2023/24
2021/22,208706,50,50,67,1031,5,1,4,13,0,0,0,4,0,0,11,245,407.6,190.9,323.0,92.3,0,0.0,0.0,0.0,0.0,394,Bruno,Guimarães Rodriguez Moura,208706_2021/22
2022/23,208706,60,55,107,2727,4,5,12,25,0,0,0,7,0,0,5,438,630.8,646.1,286.0,156.6,32,2.82,3.72,6.54,29.82,394,Bruno,Guimarães Rodriguez Moura,208706_2022/23
2023/24,208706,60,58,153,3264,7,9,10,60,0,0,0,8,0,0,15,691,968.4,948.7,489.0,241.0,37,4.91,6.2,11.11,58.64,394,Bruno,Guimarães Rodriguez Moura,208706_2023/24
2023/24,250199,50,50,67,1489,2,2,6,27,0,0,0,4,0,0,6,276,340.4,176.2,187.0,70.6,19,1.3,1.14,2.44,21.2,431,Nicolás,Domínguez,250199_2023/24
2021/22,432714,45,44,2,18,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,357,James,McAtee,432714_2021/22
2022/23,432714,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,357,James,McAtee,432714_2022/23
2023/24,432714,45,44,77,1815,3,4,2,65,0,0,0,2,0,0,0,259,333.8,394.4,333.0,106.0,20,2.98,2.16,5.14,39.34,357,James,McAtee,432714_2023/24
2023/24,477555,45,44,30,294,1,2,1,5,0,0,0,0,0,0,2,112,105.4,147.1,107.0,36.0,2,1.5,1.1,2.6,2.91,343,Oscar,Bobb,477555_2023/24
2021/22,461484,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,419,Joe,White,461484_2021/22
2023/24,461484,45,45,3,12,0,0,0,0,0,0,0,1,0,0,0,9,0.8,1.1,0.0,0.1,0,0.0,0.0,0.0,0.24,419,Joe,White,461484_2023/24
2019/20,244851,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,182,Cole,Palmer,244851_2019/20
2020/21,244851,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,182,Cole,Palmer,244851_2020/21
2021/22,244851,45,45,9,121,0,1,1,0,0,0,0,0,0,0,0,29,11.0,30.8,60.0,10.2,0,0.0,0.0,0.0,0.0,182,Cole,Palmer,244851_2021/22
2022/23,244851,45,42,19,358,0,1,1,4,0,0,0,1,0,0,0,76,73.0,88.7,155.0,31.9,2,0.36,0.49,0.85,7.13,182,Cole,Palmer,244851_2022/23
2023/24,244851,50,63,244,2617,22,13,7,46,0,0,0,7,0,0,32,844,1240.2,1022.5,1016.0,327.8,29,17.35,8.17,25.52,45.48,182,Cole,Palmer,244851_2023/24
2017/18,195384,50,49,49,1337,1,1,3,18,0,0,0,4,0,0,4,271,374.8,236.7,156.0,76.9,0,0.0,0.0,0.0,0.0,633,Mikel,Merino,195384_2017/18
2018/19,195384,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,633,Mikel,Merino,195384_2018/19
2021/22,441192,45,45,5,44,0,0,0,2,0,0,0,0,0,0,0,15,2.8,2.4,2.0,0.8,0,0.0,0.0,0.0,0.0,141,Jeremy,Sarmiento Morante,441192_2021/22
2022/23,441192,45,45,16,168,0,2,1,2,0,0,0,1,0,0,0,40,46.6,38.2,50.0,12.9,1,0.33,0.27,0.6,2.76,141,Jeremy,Sarmiento Morante,441192_2022/23
2023/24,441192,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,141,Jeremy,Sarmiento Morante,441192_2023/24
2020/21,232787,55,55,71,2530,2,2,5,48,0,0,0,11,0,0,3,322,437.2,320.1,276.0,103.2,0,0.0,0.0,0.0,0.0,169,Conor,Gallagher,232787_2020/21
2021/22,232787,55,60,140,2843,8,6,11,38,0,0,0,10,0,0,16,469,673.8,635.9,672.0,197.9,0,0.0,0.0,0.0,0.0,169,Conor,Gallagher,232787_2021/22
2022/23,232787,60,56,66,1608,3,1,4,23,0,0,0,9,1,0,7,279,386.2,351.5,329.0,106.5,18,2.55,1.73,4.28,30.95,169,Conor,Gallagher,232787_2022/23
2023/24,232787,55,54,129,3129,5,8,8,56,0,0,0,7,1,0,10,618,754.8,821.5,401.0,197.4,37,4.01,3.53,7.54,52.43,169,Conor,Gallagher,232787_2023/24
2022/23,532529,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,2.0,0.4,0,0.0,0.0,0.0,0.23,126,Jack,Hinshelwood,532529_2022/23
2023/24,532529,45,45,42,866,3,0,2,17,0,0,0,1,0,0,5,155,200.2,118.9,230.0,55.0,8,2.1,0.36,2.46,14.3,126,Jack,Hinshelwood,532529_2023/24
2017/18,109345,50,48,74,1838,1,3,6,29,0,0,0,3,0,0,3,303,357.4,320.9,316.0,99.8,0,0.0,0.0,0.0,0.0,132,Solly,March,109345_2017/18
2018/19,109345,50,47,94,2459,1,6,6,40,0,0,0,1,0,0,5,342,474.6,684.5,405.0,156.6,0,0.0,0.0,0.0,0.0,132,Solly,March,109345_2018/19
2019/20,109345,50,46,38,1139,0,1,4,15,0,0,0,2,0,0,3,129,189.4,239.6,274.0,70.4,0,0.0,0.0,0.0,0.0,132,Solly,March,109345_2019/20
2020/21,109345,50,49,69,1670,2,2,7,25,0,0,0,0,0,0,6,283,368.6,414.3,322.0,110.5,0,0.0,0.0,0.0,0.0,132,Solly,March,109345_2020/21
2021/22,109345,55,53,61,1733,0,2,7,23,0,0,0,1,0,0,0,216,278.4,528.4,291.0,109.7,0,0.0,0.0,0.0,0.0,132,Solly,March,109345_2021/22
2022/23,109345,50,52,147,2719,6,10,10,40,0,0,0,2,0,0,16,559,791.8,965.8,955.0,271.4,31,7.01,5.9,12.91,37.58,132,Solly,March,109345_2022/23
2023/24,109345,65,61,39,555,3,1,2,11,0,0,0,1,0,0,6,134,197.4,126.5,139.0,46.4,7,2.1,0.97,3.07,10.5,132,Solly,March,109345_2023/24
2017/18,206915,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,324,Curtis,Jones,206915_2017/18
2018/19,206915,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,324,Curtis,Jones,206915_2018/19
2019/20,206915,45,45,13,121,1,0,1,1,0,0,0,0,0,0,0,46,49.4,15.6,65.0,12.9,0,0.0,0.0,0.0,0.0,324,Curtis,Jones,206915_2019/20
2020/21,206915,45,44,50,1169,1,2,5,14,0,0,0,2,0,0,0,226,224.6,233.4,289.0,74.8,0,0.0,0.0,0.0,0.0,324,Curtis,Jones,206915_2020/21
2021/22,206915,50,50,40,849,1,1,4,9,0,0,0,0,0,0,3,177,156.4,179.7,171.0,50.8,0,0.0,0.0,0.0,0.0,324,Curtis,Jones,206915_2021/22
2022/23,206915,50,49,52,1029,3,1,4,15,0,0,0,2,0,0,4,206,272.8,238.1,240.0,75.0,12,1.15,1.36,2.51,15.6,324,Curtis,Jones,206915_2022/23
2023/24,206915,50,49,40,1156,1,1,2,19,0,0,0,3,1,0,2,171,174.0,203.2,195.0,57.0,14,2.74,1.04,3.78,19.42,324,Curtis,Jones,206915_2023/24
2023/24,210462,50,49,25,1031,0,0,4,16,0,0,0,6,0,0,0,89,168.8,112.9,43.0,32.5,13,0.67,0.4,1.07,14.75,442,Ibrahim,Sangaré,210462_2023/24
2023/24,491501,45,44,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0.4,0.0,0.1,0,0.0,0.0,0.0,0.01,330,James,McConnell,491501_2023/24
2022/23,496208,45,45,2,23,0,0,0,1,0,0,0,0,0,0,0,4,5.6,1.4,4.0,1.2,0,0.0,0.0,0.0,0.96,318,Ben,Doak,496208_2022/23
2023/24,496208,45,43,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.0,0.0,0.0,0.14,318,Ben,Doak,496208_2023/24
2017/18,197469,45,44,13,375,0,1,0,9,0,0,0,1,0,0,0,60,68.0,20.2,16.0,10.4,0,0.0,0.0,0.0,0.0,287,Hamza,Choudhury,197469_2017/18
2018/19,197469,45,43,20,593,0,0,4,4,0,0,0,0,0,0,0,80,119.6,73.7,51.0,24.6,0,0.0,0.0,0.0,0.0,287,Hamza,Choudhury,197469_2018/19
2019/20,197469,45,42,35,883,1,1,3,12,0,0,0,2,1,0,0,153,177.6,70.0,83.0,33.1,0,0.0,0.0,0.0,0.0,287,Hamza,Choudhury,197469_2019/20
2020/21,197469,50,46,14,311,0,0,2,2,0,0,0,1,0,0,0,59,34.0,13.5,29.0,7.6,0,0.0,0.0,0.0,0.0,287,Hamza,Choudhury,197469_2020/21
2021/22,197469,45,44,8,284,0,0,1,4,0,0,0,1,0,0,0,41,43.0,2.8,6.0,5.3,0,0.0,0.0,0.0,0.0,287,Hamza,Choudhury,197469_2021/22
2022/23,197469,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,287,Hamza,Choudhury,197469_2022/23
2023/24,243557,65,63,142,2168,6,11,8,40,0,0,0,1,0,0,10,429,515.4,617.8,675.0,180.6,25,7.4,4.24,11.64,35.75,34,Moussa,Diaby,243557_2023/24
2020/21,167199,50,49,47,1529,0,2,6,18,0,0,0,5,0,0,0,273,289.4,195.7,129.0,61.7,0,0.0,0.0,0.0,0.0,20,Thomas,Partey,167199_2020/21
2021/22,167199,50,50,71,2027,2,2,10,25,0,0,0,6,0,0,4,345,359.6,275.5,394.0,103.0,0,0.0,0.0,0.0,0.0,20,Thomas,Partey,167199_2021/22
2022/23,167199,50,47,86,2480,3,0,11,28,0,0,0,5,0,0,6,468,526.6,444.1,242.0,121.5,28,2.59,2.17,4.76,32.27,20,Thomas,Partey,167199_2022/23
2023/24,167199,50,48,24,785,0,0,5,5,0,0,0,3,0,0,0,142,117.6,122.9,37.0,27.8,9,0.43,0.58,1.01,8.45,20,Thomas,Partey,167199_2023/24
2021/22,510363,55,55,20,203,0,3,0,5,0,0,0,0,0,0,2,67,99.4,83.4,118.0,30.1,0,0.0,0.0,0.0,0.0,537,Francisco Jorge,Tomás Oliveira,510363_2021/22
2022/23,510363,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,537,Francisco Jorge,Tomás Oliveira,510363_2022/23
2023/24,510363,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,537,Francisco Jorge,Tomás Oliveira,510363_2023/24
2018/19,172780,65,66,137,2831,7,7,8,44,0,0,1,3,1,0,12,619,801.4,1515.0,769.0,308.4,0,0.0,0.0,0.0,0.0,494,James,Maddison,172780_2018/19
2019/20,172780,70,73,125,2624,6,5,10,26,0,0,0,4,0,0,14,548,642.4,1246.4,702.0,259.2,0,0.0,0.0,0.0,0.0,494,James,Maddison,172780_2019/20
2020/21,172780,70,72,133,2093,8,7,10,28,0,0,0,4,0,0,12,473,588.4,770.3,668.0,202.5,0,0.0,0.0,0.0,0.0,494,James,Maddison,172780_2020/21
2021/22,172780,70,69,181,2454,12,11,5,41,0,0,0,3,0,0,24,637,827.4,706.2,770.0,230.2,0,0.0,0.0,0.0,0.0,494,James,Maddison,172780_2021/22
2022/23,172780,80,78,135,2479,10,9,4,54,0,0,1,10,0,0,9,520,802.4,984.9,805.0,259.7,28,8.5,5.53,14.03,47.16,494,James,Maddison,172780_2022/23
2023/24,172780,75,78,117,2137,4,11,7,31,0,0,0,5,0,0,9,495,630.4,979.5,605.0,221.4,26,6.53,6.21,12.74,32.54,494,James,Maddison,172780_2023/24
2021/22,202993,50,49,52,1360,0,4,9,12,0,0,0,5,0,0,4,266,322.8,244.8,122.0,68.9,0,0.0,0.0,0.0,0.0,480,Rodrigo,Bentancur,202993_2021/22
2022/23,202993,55,53,71,1501,5,2,6,24,0,0,0,8,0,0,7,342,489.6,180.2,236.0,90.7,17,2.26,0.68,2.94,19.71,480,Rodrigo,Bentancur,202993_2022/23
2023/24,202993,55,54,32,997,1,1,1,25,0,0,0,7,0,0,0,153,193.0,174.9,156.0,52.1,13,2.01,1.05,3.06,19.98,480,Rodrigo,Bentancur,202993_2023/24
2018/19,444884,40,40,2,18,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.7,17.0,2.2,0,0.0,0.0,0.0,0.0,319,Harvey,Elliott,444884_2018/19
2019/20,444884,45,45,2,7,0,0,0,0,0,0,0,0,0,0,0,6,1.8,1.7,0.0,0.4,0,0.0,0.0,0.0,0.0,319,Harvey,Elliott,444884_2019/20
2020/21,444884,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,319,Harvey,Elliott,444884_2020/21
2021/22,444884,55,53,12,344,0,0,2,2,0,0,0,0,0,0,0,52,43.2,133.5,102.0,27.9,0,0.0,0.0,0.0,0.0,319,Harvey,Elliott,444884_2021/22
2022/23,444884,50,48,62,1600,1,2,5,20,0,0,0,2,0,0,2,286,269.0,406.1,378.0,105.5,18,2.12,4.31,6.43,26.07,319,Harvey,Elliott,444884_2022/23
2023/24,444884,50,48,96,1330,3,9,4,13,0,0,0,2,0,0,8,402,417.2,570.0,391.0,137.5,11,2.72,4.68,7.4,19.29,319,Harvey,Elliott,444884_2023/24
2021/22,440148,45,45,1,65,0,0,0,1,0,0,0,1,0,0,0,4,2.8,2.4,0.0,0.6,0,0.0,0.0,0.0,0.0,331,Tyler,Morton,440148_2021/22
2017/18,60307,55,59,164,2928,7,8,10,46,0,0,0,2,0,0,24,635,735.4,1311.0,527.0,257.6,0,0.0,0.0,0.0,0.0,125,Pascal,Groß,60307_2017/18
2018/19,60307,70,67,80,1864,3,3,3,31,0,0,1,1,0,0,12,347,456.0,815.3,344.0,161.7,0,0.0,0.0,0.0,0.0,125,Pascal,Groß,60307_2018/19
2019/20,60307,65,62,76,1791,2,5,3,32,1,0,0,4,0,0,7,326,388.2,908.5,323.0,161.6,0,0.0,0.0,0.0,0.0,125,Pascal,Groß,60307_2019/20
2020/21,60307,60,58,116,2479,3,8,10,28,0,0,1,3,0,0,11,525,620.4,1087.8,415.0,212.3,0,0.0,0.0,0.0,0.0,125,Pascal,Groß,60307_2020/21
2021/22,60307,60,56,88,2033,2,5,8,24,0,0,1,1,0,0,7,405,475.2,961.8,370.0,180.9,0,0.0,0.0,0.0,0.0,125,Pascal,Groß,60307_2021/22
2022/23,60307,55,54,159,3240,9,8,11,51,1,0,0,7,0,0,14,748,918.6,1227.5,582.0,273.2,37,5.19,8.93,14.12,48.43,125,Pascal,Groß,60307_2022/23
2023/24,60307,65,61,153,3112,4,11,7,50,0,0,0,6,0,0,29,724,988.6,1674.9,434.0,309.9,34,6.4,8.89,15.29,51.16,125,Pascal,Groß,60307_2023/24
2023/24,168090,50,48,14,449,0,1,1,6,0,0,0,1,1,0,0,68,70.4,127.2,24.0,21.7,6,0.22,0.54,0.76,5.16,119,Mahmoud,Dahoud,168090_2023/24
2021/22,244731,80,81,64,957,4,3,6,4,0,0,0,0,0,0,6,227,289.4,288.0,578.0,115.7,0,0.0,0.0,0.0,0.0,327,Luis,Díaz,244731_2021/22
2022/23,244731,80,78,62,991,4,2,4,11,0,0,0,2,0,0,7,166,245.4,200.6,404.0,85.0,11,2.48,1.32,3.8,11.99,327,Luis,Díaz,244731_2022/23
2023/24,244731,75,76,142,2625,8,7,7,33,0,0,0,3,0,0,9,413,613.0,844.0,1190.0,264.6,32,12.08,4.73,16.81,35.22,327,Luis,Díaz,244731_2023/24
2018/19,227127,50,46,43,1764,0,0,3,32,0,0,0,5,0,0,0,170,253.4,213.0,201.0,66.8,0,0.0,0.0,0.0,0.0,482,Yves,Bissouma,227127_2018/19
2019/20,227127,50,50,39,1253,1,0,4,18,0,0,0,4,0,0,0,207,238.8,110.6,101.0,45.1,0,0.0,0.0,0.0,0.0,482,Yves,Bissouma,227127_2019/20
2020/21,227127,45,44,77,3112,1,0,11,42,0,0,0,8,1,0,2,487,523.6,295.5,196.0,101.1,0,0.0,0.0,0.0,0.0,482,Yves,Bissouma,227127_2020/21
2021/22,227127,45,44,66,2110,1,2,7,28,0,0,0,10,0,0,9,351,429.2,169.3,126.0,72.4,0,0.0,0.0,0.0,0.0,482,Yves,Bissouma,227127_2021/22
2022/23,227127,50,47,27,998,0,0,1,20,0,0,0,6,0,0,0,176,129.8,137.0,24.0,29.0,10,0.17,0.37,0.54,13.91,482,Yves,Bissouma,227127_2022/23
2023/24,227127,50,50,44,2070,0,0,7,35,0,0,0,8,2,0,0,315,403.0,279.4,140.0,82.3,26,1.18,1.67,2.85,41.3,482,Yves,Bissouma,227127_2023/24
2015/16,153133,45,45,42,628,2,2,5,6,0,0,0,0,0,0,2,156,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2015/16
2016/17,153133,60,53,89,1456,3,5,9,20,0,0,0,1,0,0,8,352,326.4,467.8,592.0,138.7,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2016/17
2017/18,153133,55,51,89,1827,3,5,9,26,0,0,0,1,0,0,2,426,430.0,592.9,635.0,165.6,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2017/18
2018/19,153133,55,54,99,1961,3,8,4,32,0,0,0,0,0,0,3,382,469.0,596.7,646.0,171.1,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2018/19
2019/20,153133,60,56,52,1591,1,0,4,30,0,0,0,0,0,0,2,227,246.4,383.7,329.0,95.9,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2019/20
2020/21,153133,60,59,65,1530,1,3,5,21,0,0,0,0,0,0,1,256,262.6,263.1,233.0,76.0,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2020/21
2021/22,153133,60,58,78,2029,2,2,6,38,0,0,0,1,0,0,6,312,370.0,501.4,357.0,122.7,0,0.0,0.0,0.0,0.0,247,Alex,Iwobi,153133_2021/22
2022/23,153133,55,49,126,3379,2,8,9,56,0,0,0,2,0,0,9,563,693.4,946.0,373.0,201.3,38,2.56,4.31,6.87,66.42,247,Alex,Iwobi,153133_2022/23
2023/24,153133,55,53,102,2331,5,2,7,41,0,0,0,2,0,0,9,425,504.2,718.8,534.0,175.9,27,5.23,4.2,9.43,37.63,247,Alex,Iwobi,153133_2023/24
2023/24,231057,50,49,45,948,2,2,0,24,0,0,0,0,1,0,1,150,189.8,170.1,163.0,52.2,10,1.35,0.76,2.11,26.15,535,Jean-Ricner,Bellegarde,231057_2023/24
2020/21,165153,95,92,128,2598,6,12,13,29,0,0,0,2,0,0,7,394,514.8,532.4,1276.0,232.5,0,0.0,0.0,0.0,0.0,509,Timo,Werner,165153_2020/21
2021/22,165153,90,85,62,1278,4,2,5,17,0,0,0,1,0,0,5,175,207.6,153.1,773.0,112.7,0,0.0,0.0,0.0,0.0,509,Timo,Werner,165153_2021/22
2022/23,165153,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,509,Timo,Werner,165153_2022/23
2023/24,165153,65,63,46,808,2,4,0,16,0,0,0,1,0,0,5,173,179.0,239.0,305.0,72.3,10,3.81,2.93,6.74,11.06,509,Timo,Werner,165153_2023/24
2018/19,96994,55,52,80,1413,5,3,4,30,0,0,0,0,0,0,9,276,296.6,224.4,392.0,91.0,0,0.0,0.0,0.0,0.0,290,Bobby,De Cordova-Reid,96994_2018/19
2020/21,96994,55,53,88,2367,5,3,9,32,0,0,0,7,0,0,6,343,384.8,254.1,503.0,114.1,0,0.0,0.0,0.0,0.0,290,Bobby,De Cordova-Reid,96994_2020/21
2022/23,96994,55,54,90,2473,4,1,8,40,0,0,0,8,0,0,3,289,365.2,326.6,508.0,119.7,29,3.91,1.49,5.4,46.78,290,Bobby,De Cordova-Reid,96994_2022/23
2023/24,96994,55,52,92,1410,6,3,3,29,0,0,0,4,0,0,7,290,330.6,255.3,325.0,90.0,17,4.55,1.12,5.67,28.79,290,Bobby,De Cordova-Reid,96994_2023/24
2019/20,116216,60,58,104,2004,5,5,4,34,0,0,0,0,0,0,9,352,411.4,585.4,540.0,153.2,0,0.0,0.0,0.0,0.0,23,Leandro,Trossard,116216_2019/20
2020/21,116216,60,55,132,2602,5,6,12,30,0,0,0,2,0,0,15,406,543.4,725.1,759.0,202.8,0,0.0,0.0,0.0,0.0,23,Leandro,Trossard,116216_2020/21
2021/22,116216,65,59,141,2803,8,4,11,33,0,0,0,2,0,0,16,465,627.6,708.3,1020.0,235.4,0,0.0,0.0,0.0,0.0,23,Leandro,Trossard,116216_2021/22
2022/23,116216,65,66,154,2237,8,13,8,38,0,0,0,1,0,0,8,494,666.0,711.4,875.0,225.2,26,6.37,6.02,12.39,30.79,23,Leandro,Trossard,116216_2022/23
2023/24,116216,70,66,138,1633,12,2,12,10,0,0,0,2,0,0,11,398,563.6,384.7,746.0,169.5,18,8.29,2.96,11.25,13.46,23,Leandro,Trossard,116216_2023/24
2021/22,461421,45,45,2,30,0,0,0,1,0,0,0,1,0,0,0,6,2.4,0.9,4.0,0.8,0,0.0,0.0,0.0,0.0,37,Lewis,Dobbin,461421_2021/22
2023/24,461421,45,45,18,226,1,0,1,3,0,0,0,1,0,0,0,54,68.4,50.5,59.0,17.7,1,0.34,0.12,0.46,3.72,37,Lewis,Dobbin,461421_2023/24
2021/22,225902,50,48,36,1095,0,1,2,27,0,0,0,0,0,0,1,153,142.6,98.6,40.0,28.1,0,0.0,0.0,0.0,0.0,285,Boubakary,Soumaré,225902_2021/22
2022/23,225902,45,44,41,1624,0,0,6,30,0,0,0,9,0,0,0,238,249.4,173.0,5.0,42.9,20,0.03,0.47,0.5,34.51,285,Boubakary,Soumaré,225902_2022/23
2022/23,476502,45,43,14,405,0,1,0,9,0,0,0,2,0,0,0,44,54.4,16.9,7.0,7.9,4,0.07,0.06,0.13,7.62,534,Boubacar,Traoré,476502_2022/23
